transaction_id,customer_id,transaction_date,amount,transaction_type
571,762,2024-05-26 13:44:41,333.0,deposit
572,838,2024-05-26 00:37:05,156.97,purchase
573,592,2022-11-27 14:51:44,295.09,deposit
574,385,2024-02-10 21:48:10,,deposit
575,66,2023-03-15 23:05:34,496.36,purchase
576,903,2024-06-13 06:02:50,102.47,deposit
577,445,2023-04-11 08:17:48,392.84,withdrawal
578,369,2025-03-22 23:11:54,385.69,
579,969,2022-08-08 12:57:54,234.59,refund
580,368,2022-10-21 14:12:20,316.78,refund
581,954,2025-04-15 05:13:54,262.25,deposit
582,874,2024-11-04 19:40:55,316.68,refund
583,979,2024-01-29 06:37:00,86.24,refund
584,389,2022-02-11 06:50:06,305.73,withdrawal
585,103,2024-03-21 12:17:25,63.16,refund
586,848,2025-05-23 21:21:32,213.59,withdrawal
587,523,2024-08-17 01:57:32,491.05,purchase
588,988,2025-08-12 19:50:41,135.22,refund
589,672,2024-01-18 19:42:23,403.18,purchase
590,322,2025-07-22 05:33:25,66.7,withdrawal
591,35,2022-02-26 16:54:30,349.11,purchase
592,165,2022-08-08 15:02:17,496.08,withdrawal
593,,2022-05-05 12:32:14,27.6,withdrawal
594,588,2023-05-20 09:09:19,259.12,withdrawal
595,62,,287.81,withdrawal
596,157,2022-07-03 08:31:09,159.73,withdrawal
597,625,2023-10-22 13:17:53,95.09,
598,357,2024-03-19 10:27:25,332.15,
599,,2025-03-17 01:31:36,443.78,deposit
600,,,177.9,purchase
601,471,2023-07-25 03:11:56,411.11,refund
602,136,2025-05-25 10:52:03,333.12,deposit
603,450,2023-10-14 12:45:12,363.81,deposit
604,653,2022-12-14 03:09:22,68.03,purchase
605,911,2023-02-08 23:29:55,279.78,withdrawal
606,473,2025-03-31 10:06:45,457.48,deposit
607,416,2025-06-22 07:49:53,281.91,refund
608,,2024-11-29 23:39:32,264.53,refund
609,31,2024-01-11 16:01:10,359.23,refund
610,54,2022-06-19 08:49:55,323.02,deposit
611,266,2025-06-28 03:48:09,138.33,withdrawal
612,575,2023-10-14 18:54:49,408.0,purchase
613,32,2024-06-08 21:10:16,417.69,purchase
614,696,2025-04-25 03:38:36,115.03,deposit
615,292,2022-08-01 21:08:35,89.38,withdrawal
501,838,2025-01-17 23:30:53,94.25,deposit
617,711,2024-03-03 10:37:04,88.79,
618,706,2023-01-09 13:50:30,155.19,refund
619,501,2022-09-30 16:54:27,7.96,refund
620,243,2023-02-24 04:04:34,99.04,refund
621,774,2025-02-22 01:15:54,18.21,deposit
622,832,2024-03-29 15:52:33,192.86,deposit
623,316,2025-03-25 10:31:24,306.73,refund
624,706,2025-07-11 10:32:48,89.67,purchase
625,601,2025-07-01 11:50:31,299.65,refund
626,434,2022-06-20 03:43:11,96.92,withdrawal
627,201,2023-06-02 13:41:53,335.04,deposit
628,89,2023-01-01 13:25:17,394.18,refund
629,687,2022-08-12 06:15:34,158.46,deposit
630,130,2023-01-27 00:15:12,93.74,deposit
631,935,2022-10-08 16:37:39,298.63,deposit
632,279,2025-04-13 11:24:52,303.64,purchase
633,95,2022-06-08 13:25:15,494.16,withdrawal
634,587,2022-10-20 03:12:03,243.75,refund
635,805,2024-09-01 05:16:12,477.13,deposit
636,43,2024-01-12 23:15:44,54.54,purchase
637,23,2022-02-03 07:51:48,290.86,
638,809,2024-07-01 05:00:03,78.72,purchase
639,582,2023-12-01 10:13:32,226.94,refund
640,436,2023-07-05 05:39:43,173.64,purchase
641,685,2022-06-23 14:12:54,36.67,refund
642,486,2023-10-13 21:23:10,27.07,refund
643,933,2022-05-17 02:09:01,184.7,purchase
644,707,2025-01-31 05:59:44,156.21,refund
645,334,2024-09-14 06:20:20,365.58,refund
646,461,2022-07-31 00:15:02,110.32,withdrawal
647,632,2022-09-07 04:25:55,73.86,purchase
648,363,2023-01-27 04:40:47,372.98,purchase
649,842,2022-05-23 14:51:27,30.18,deposit
650,301,2025-06-20 02:11:09,137.54,withdrawal
651,976,2022-03-11 12:09:21,332.8,purchase
652,843,,345.57,withdrawal
177,738,2025-05-04 20:32:14,285.98,
654,564,2025-04-16 01:58:33,183.45,deposit
655,63,2022-12-22 09:07:29,457.86,purchase
75,225,2025-05-23 00:53:31,175.49,withdrawal
657,566,,488.04,purchase
658,405,2024-03-22 17:49:25,478.95,deposit
659,848,2024-10-13 14:25:04,211.97,purchase
660,502,2022-06-26 07:34:09,,deposit
661,50,2025-04-13 15:53:00,16.57,withdrawal
662,288,2022-01-10 14:45:30,64.81,withdrawal
663,893,2024-03-24 11:36:46,326.67,withdrawal
664,60,2025-05-07 22:45:17,358.2,purchase
665,462,2024-08-06 19:29:11,275.23,purchase
666,489,2023-08-30 00:21:20,190.65,withdrawal
667,47,2025-04-21 05:38:17,429.24,withdrawal
668,51,2023-05-05 12:26:02,353.39,deposit
183,529,,463.2,withdrawal
670,144,2024-08-10 07:08:47,463.79,withdrawal
671,930,2024-07-02 11:28:56,201.07,withdrawal
672,285,2025-01-10 18:23:21,411.62,purchase
673,343,2023-10-14 05:47:53,159.26,refund
674,94,2025-05-20 12:00:23,492.0,purchase
675,165,2024-01-26 14:48:43,339.98,refund
676,661,2022-01-13 01:24:34,53.6,deposit
677,177,2023-08-28 09:46:18,294.54,deposit
678,957,2025-03-07 13:03:21,440.64,purchase
679,,2025-07-19 23:24:51,194.67,refund
680,692,2025-07-15 10:26:52,212.6,deposit
681,218,2023-06-20 09:02:50,437.99,withdrawal
682,358,2024-08-21 13:10:42,293.36,purchase
683,103,2024-03-18 19:29:34,94.15,deposit
684,941,,50.1,refund
685,825,2022-03-18 15:18:55,466.36,withdrawal
686,381,2024-04-10 00:15:25,319.27,deposit
687,932,2022-02-23 04:38:34,241.59,deposit
688,67,2022-05-31 10:15:31,,deposit
689,110,2024-12-25 23:14:08,449.9,
690,,2022-06-12 20:56:31,221.07,deposit
691,633,,85.44,deposit
692,427,2022-10-31 02:58:02,265.54,
597,625,2023-10-22 13:17:53,95.09,
694,661,2022-09-22 06:53:28,458.94,withdrawal
695,967,2025-03-21 09:48:39,36.24,refund
696,741,2024-10-13 02:13:28,372.28,deposit
697,600,2023-06-18 20:25:01,438.67,deposit
698,380,2024-01-16 21:57:42,58.21,withdrawal
699,439,2023-05-17 18:02:43,14.28,deposit
700,163,2023-05-30 04:34:20,398.04,withdrawal
701,255,2025-07-22 13:28:56,361.14,purchase
415,317,,53.14,purchase
703,317,2022-04-01 22:44:05,206.77,withdrawal
704,975,2024-06-04 12:12:17,171.71,withdrawal
705,209,2023-01-04 01:50:30,202.36,refund
706,348,2023-11-09 13:29:40,,deposit
707,116,2024-08-27 02:37:35,182.73,refund
708,882,2024-07-19 23:19:16,,deposit
709,899,2024-05-31 05:52:55,,deposit
710,713,2025-05-06 19:24:55,272.32,withdrawal
711,296,2025-04-16 08:31:40,448.81,refund
712,600,2024-12-11 15:49:33,173.33,refund
713,172,2024-01-27 15:28:43,409.49,refund
714,304,2024-11-21 08:35:25,,deposit
715,,2025-05-15 23:32:37,126.48,purchase
716,876,2022-11-02 20:36:39,322.2,refund
717,329,2024-01-24 00:10:31,473.65,refund
718,441,2025-05-26 23:42:07,130.98,refund
719,928,2025-07-31 12:52:06,79.15,purchase
720,756,,358.34,refund
721,35,2024-11-21 08:59:53,,withdrawal
722,679,2024-10-16 18:28:00,,refund
723,60,2023-07-15 21:41:30,206.72,deposit
724,874,2024-05-25 11:32:44,381.9,purchase
725,709,2024-01-31 20:27:07,154.31,withdrawal
435,172,2024-04-09 13:17:56,444.2,refund
727,,2024-01-14 19:05:16,67.72,purchase
728,140,2023-12-11 19:22:26,81.97,deposit
729,262,2022-06-01 21:36:26,336.68,refund
697,600,2023-06-18 20:25:01,438.67,deposit
731,449,2024-09-10 23:37:44,160.13,withdrawal
732,385,,312.85,deposit
733,272,2025-06-21 21:11:18,249.28,refund
734,229,2024-06-29 18:34:46,388.15,withdrawal
735,651,2022-01-30 09:54:53,128.05,refund
736,504,2023-03-03 06:15:16,292.65,withdrawal
737,442,2024-07-03 08:11:22,333.95,withdrawal
738,985,2023-02-14 10:01:47,139.7,purchase
739,184,2024-10-14 12:02:51,179.47,refund
740,292,2023-10-22 17:03:56,23.43,deposit
741,,2023-05-22 01:38:36,270.43,purchase
742,964,2023-03-10 19:15:47,27.18,purchase
743,644,2024-07-03 00:05:24,157.94,deposit
744,633,2025-02-21 02:53:11,227.35,
745,709,2022-06-11 06:29:25,336.59,refund
746,,,83.02,purchase
747,526,2025-04-23 13:57:53,52.88,purchase
748,766,2024-11-18 17:18:23,120.03,deposit
749,909,,135.87,purchase
750,692,2023-09-07 11:47:15,32.63,withdrawal
751,433,2022-08-16 19:42:02,197.73,refund
752,414,2022-02-04 03:27:26,271.08,withdrawal
29,765,2022-10-20 03:24:08,296.9,deposit
754,810,2022-08-25 15:25:29,359.12,deposit
755,730,2025-07-20 19:03:15,60.02,withdrawal
756,266,2024-03-13 10:23:15,172.6,deposit
757,1,2024-02-03 18:59:08,143.08,refund
758,480,2022-07-04 05:55:51,356.11,deposit
759,151,2022-04-25 04:36:31,225.73,withdrawal
760,26,2022-11-15 11:47:47,268.13,refund
761,167,2024-11-08 22:32:25,,deposit
762,492,2023-12-27 06:37:49,158.87,refund
763,456,2024-01-24 09:32:35,251.0,purchase
764,227,,475.95,purchase
765,236,2022-06-29 07:42:15,89.08,purchase
766,647,,164.29,deposit
767,988,2025-06-20 05:58:27,385.01,purchase
768,528,2023-07-12 03:27:46,156.89,deposit
769,307,2025-01-04 00:22:48,267.53,refund
770,14,2024-10-04 14:35:24,,refund
771,924,2023-11-26 10:17:19,,purchase
772,386,2023-05-22 17:59:09,20.21,purchase
280,375,2022-09-16 12:34:15,372.59,withdrawal
774,734,,309.45,deposit
775,248,,,purchase
776,744,2024-07-17 21:14:30,496.85,
777,457,2025-05-19 19:21:20,25.65,refund
778,112,2022-08-02 11:41:34,134.88,refund
779,,2022-05-10 02:46:14,160.82,purchase
780,74,2024-11-09 17:14:34,,withdrawal
781,937,2025-08-17 17:57:36,13.31,deposit
782,671,2024-04-18 09:31:54,234.62,refund
783,800,2024-03-06 22:50:18,484.87,deposit
784,981,2025-02-27 17:37:14,,refund
785,224,2024-09-21 15:16:54,162.12,purchase
786,686,2024-10-10 21:59:48,64.1,deposit
787,,2022-09-02 23:01:08,372.67,purchase
788,268,2023-01-01 09:57:26,470.2,refund
789,422,,160.43,refund
790,914,2025-05-22 14:49:13,195.21,refund
791,721,2024-11-17 18:59:34,53.73,refund
792,26,2024-04-06 12:46:03,9.56,purchase
793,185,2022-01-06 17:25:59,75.23,
794,244,2023-05-28 02:05:22,193.5,refund
795,432,2023-10-30 21:53:11,94.32,refund
796,483,2023-04-24 07:54:00,182.58,refund
797,,2024-07-24 04:16:45,466.2,deposit
798,638,2023-03-13 06:31:57,89.85,refund
799,264,2022-12-10 04:20:55,133.98,deposit
800,964,2023-05-24 13:15:28,57.3,deposit
801,208,2025-07-03 09:19:46,190.53,refund
200,316,2023-07-18 13:09:25,324.26,refund
803,675,2023-07-30 11:16:22,431.05,refund
804,493,2022-08-20 04:08:33,207.53,withdrawal
805,381,2023-03-16 15:25:10,21.21,
806,122,2022-08-21 00:29:46,431.57,refund
807,469,2023-04-02 05:00:25,151.5,deposit
808,767,2025-02-15 22:31:18,315.06,deposit
809,954,2022-06-11 11:24:22,192.3,purchase
810,574,2024-01-20 19:07:18,144.84,purchase
811,748,,27.1,refund
812,612,2024-12-15 22:58:13,129.6,deposit
813,318,2025-08-26 14:45:42,434.88,deposit
814,319,2024-03-18 21:50:07,41.7,withdrawal
815,969,2023-01-09 10:28:19,398.63,deposit
816,863,2023-10-22 16:42:20,109.17,purchase
817,636,2024-06-18 17:16:38,239.32,withdrawal
818,111,2025-08-04 11:32:59,434.22,refund
819,168,2022-07-05 11:37:57,387.24,
820,164,2023-11-28 02:40:13,84.13,refund
821,614,2024-04-03 08:13:26,210.9,withdrawal
822,596,2024-11-17 22:24:13,56.11,withdrawal
823,246,2023-07-02 12:01:04,479.05,deposit
824,616,2023-12-31 16:51:23,29.54,refund
825,712,2023-02-10 16:52:18,429.25,refund
826,944,2023-05-14 03:15:29,,
827,43,2023-02-22 08:28:23,417.65,purchase
828,327,2023-08-14 06:18:50,248.26,withdrawal
829,208,2023-07-26 07:45:50,190.78,purchase
830,767,2024-03-09 19:44:42,127.17,withdrawal
831,526,2023-08-29 23:06:23,187.66,withdrawal
832,322,2024-02-06 18:57:13,118.04,withdrawal
833,218,2025-08-03 15:14:47,47.94,withdrawal
834,694,2022-09-29 04:59:40,209.27,withdrawal
835,819,2024-03-19 02:10:51,358.89,withdrawal
836,553,2025-05-11 11:22:59,312.64,deposit
837,,2022-07-29 05:19:42,76.2,deposit
838,508,2024-08-12 13:53:39,182.34,purchase
839,681,2024-02-14 23:20:56,186.91,refund
840,410,2022-05-19 03:42:21,330.72,withdrawal
841,491,2022-04-23 14:35:50,260.65,purchase
385,307,2022-06-18 10:11:55,260.87,withdrawal
843,293,2024-12-05 15:00:04,125.64,withdrawal
844,998,2023-01-26 11:19:09,399.14,purchase
845,848,2024-02-14 15:42:39,320.66,purchase
846,202,2024-06-07 09:14:22,25.64,refund
847,47,2024-04-09 07:57:19,475.72,withdrawal
848,939,2024-01-17 04:48:20,91.05,deposit
849,978,2022-08-18 00:05:23,299.49,purchase
850,577,2024-01-04 18:11:36,83.88,withdrawal
851,976,,277.59,
852,939,2022-04-21 23:20:41,,withdrawal
853,622,2024-06-19 06:12:01,267.74,deposit
854,504,2022-07-06 01:31:03,108.36,withdrawal
855,382,2024-12-07 17:59:46,326.58,withdrawal
856,29,2024-12-14 01:54:19,376.73,deposit
857,530,2025-06-22 22:45:26,328.92,deposit
858,179,2023-11-12 19:17:32,178.64,purchase
859,120,,122.75,refund
860,212,2022-10-25 16:34:35,156.15,refund
861,485,2023-10-19 02:42:31,255.33,refund
862,190,2024-01-02 18:52:56,27.86,purchase
863,492,2024-11-05 17:43:51,67.56,purchase
864,176,2025-01-16 23:07:58,76.06,
865,862,2023-01-23 17:18:36,350.81,deposit
866,927,2023-11-17 22:50:30,54.36,deposit
867,218,2025-03-13 09:14:05,95.81,
868,128,2024-10-20 21:11:23,269.32,withdrawal
869,21,2023-12-08 16:57:36,290.5,withdrawal
870,16,2022-03-29 05:24:27,192.56,refund
871,839,2024-11-03 13:54:08,148.67,withdrawal
872,140,2023-07-06 03:28:52,467.05,withdrawal
873,327,2022-03-20 08:33:48,,deposit
874,230,,361.7,purchase
875,251,2024-04-10 01:39:08,163.02,purchase
876,781,2025-04-21 18:38:42,385.83,withdrawal
877,215,2024-04-17 02:39:33,13.0,purchase
878,381,2024-04-27 15:09:50,96.28,deposit
572,838,2024-05-26 00:37:05,156.97,purchase
880,343,2024-02-17 14:57:15,399.32,withdrawal
881,13,2024-02-08 14:15:09,188.6,withdrawal
882,711,2023-12-08 10:52:24,260.89,
883,730,2022-07-17 22:49:13,,withdrawal
884,904,2022-09-21 15:54:10,388.39,withdrawal
885,78,2024-02-05 01:11:21,408.87,deposit
353,266,2024-05-20 05:52:49,133.97,withdrawal
887,487,2025-04-23 02:38:54,408.62,purchase
888,160,2022-02-07 09:46:29,106.14,refund
889,434,2024-05-26 00:20:44,350.92,refund
890,492,2024-10-17 19:36:36,386.06,deposit
891,969,2024-09-30 06:26:14,244.31,withdrawal
892,482,2024-05-04 14:50:31,21.54,refund
893,581,2024-09-25 12:56:13,473.05,purchase
894,131,2023-10-30 02:37:33,223.01,withdrawal
895,883,2025-01-19 14:38:38,300.29,purchase
896,811,2023-12-25 16:41:32,124.75,purchase
897,,2023-06-19 09:31:19,138.55,deposit
898,500,2024-11-22 16:16:38,390.37,withdrawal
899,984,2022-08-11 07:44:21,141.28,withdrawal
900,765,2023-07-20 07:33:40,493.74,
901,,2023-06-02 04:48:30,85.42,
902,286,2024-12-19 22:28:43,476.7,purchase
475,10,2024-06-29 14:01:03,177.7,deposit
904,308,2022-04-20 08:09:19,62.13,withdrawal
905,188,2024-10-11 13:46:55,256.03,purchase
459,111,,284.24,refund
907,187,2023-01-04 03:54:21,433.94,deposit
908,866,2024-04-14 18:14:51,428.06,purchase
909,,2024-02-15 16:09:55,483.38,purchase
910,651,2024-07-18 10:51:44,71.87,deposit
911,700,2023-07-20 04:52:00,159.86,refund
912,264,,228.74,purchase
913,704,2023-05-01 16:51:42,448.72,deposit
914,380,,188.32,purchase
915,430,2022-08-02 14:36:55,180.03,deposit
916,128,2022-12-17 13:02:42,35.69,refund
917,105,2022-05-20 14:51:13,186.08,deposit
918,816,2022-10-25 16:58:13,87.47,purchase
919,954,2022-08-02 01:05:28,35.98,refund
920,751,2024-06-05 15:11:08,266.28,purchase
921,828,2022-03-31 09:57:30,38.26,deposit
922,541,2025-08-29 09:40:30,192.26,withdrawal
923,525,2022-09-30 16:35:23,233.17,refund
924,989,2025-03-31 20:25:10,270.91,withdrawal
925,612,2022-02-27 21:22:44,78.5,withdrawal
926,998,2022-04-08 17:56:15,325.98,purchase
609,31,2024-01-11 16:01:10,359.23,refund
928,194,,421.99,deposit
929,416,2025-06-18 09:05:30,431.85,deposit
930,132,2024-12-24 02:34:45,,purchase
931,393,2024-11-06 10:11:24,375.14,purchase
932,305,2024-01-05 06:36:11,179.81,withdrawal
933,104,2022-01-05 16:03:04,48.89,purchase
733,272,2025-06-21 21:11:18,249.28,refund
935,848,2022-11-26 14:00:38,159.25,withdrawal
936,243,2024-08-08 12:01:30,153.81,deposit
417,185,2024-09-08 15:57:08,251.87,withdrawal
938,990,2024-05-04 03:41:10,465.19,withdrawal
939,591,2022-09-15 08:21:30,375.19,purchase
940,74,2023-05-16 06:01:04,214.48,purchase
941,517,2023-11-21 14:46:21,144.16,withdrawal
942,349,2024-01-11 09:05:22,96.75,deposit
943,603,2023-04-21 07:58:01,218.34,withdrawal
944,476,2024-08-18 00:37:00,24.57,purchase
945,451,2024-06-19 23:25:39,153.73,refund
946,,2024-02-22 15:49:38,132.72,withdrawal
947,402,2024-09-12 05:10:34,108.25,withdrawal
948,821,2024-04-05 01:21:50,144.49,refund
858,179,2023-11-12 19:17:32,178.64,purchase
950,876,2024-09-17 09:40:56,19.1,deposit
951,238,2023-02-22 18:13:50,111.65,purchase
952,578,2022-12-16 13:55:00,217.16,refund
953,181,2025-04-23 02:06:02,200.93,
954,422,2025-08-01 14:18:24,22.39,withdrawal
955,876,2023-06-20 03:40:50,486.79,withdrawal
956,172,2025-03-02 20:50:57,91.1,deposit
957,545,2022-06-16 10:58:46,442.47,deposit
958,460,2023-06-03 02:49:03,323.89,deposit
959,186,2024-05-05 17:09:29,108.96,withdrawal
960,259,2024-12-26 22:50:32,56.98,deposit
961,208,2024-04-21 00:44:48,407.65,deposit
962,464,2023-01-27 12:36:09,36.87,refund
963,185,2022-11-04 20:05:42,201.49,refund
964,926,2022-09-13 21:31:58,68.28,deposit
965,57,2024-06-26 06:33:49,87.42,withdrawal
966,732,2024-02-15 16:01:18,99.0,
967,144,2022-02-15 11:05:24,264.94,deposit
968,227,2023-03-11 08:52:17,180.08,deposit
969,398,2024-02-01 21:37:46,99.56,deposit
970,106,2024-05-18 14:41:38,224.39,
971,171,2024-02-28 06:49:22,309.62,purchase
972,733,2023-01-27 12:37:08,323.45,withdrawal
973,147,2022-07-04 15:57:23,482.1,refund
974,98,,242.01,withdrawal
975,356,2022-05-16 01:23:55,100.37,deposit
976,478,2024-08-11 16:04:30,183.31,purchase
977,409,2024-04-14 21:16:17,314.02,purchase
978,145,2023-08-19 01:51:47,,
979,803,2023-03-12 13:14:28,124.17,deposit
980,49,2025-06-04 00:19:56,194.87,purchase
981,196,2025-03-02 11:49:42,348.65,withdrawal
982,31,2022-05-15 04:27:48,367.17,refund
983,339,2022-03-29 12:12:54,118.63,withdrawal
984,967,2023-10-31 22:09:38,269.48,deposit
985,592,2022-10-08 22:24:27,353.94,withdrawal
986,63,,97.79,refund
987,618,,55.68,withdrawal
988,325,2023-12-24 03:33:56,170.7,withdrawal
989,334,,493.44,deposit
990,285,2023-09-30 13:59:57,251.51,purchase
991,143,2023-12-09 20:31:58,101.56,refund
992,678,,456.29,withdrawal
993,540,2022-07-09 21:24:11,127.99,deposit
994,618,2025-05-22 07:08:15,478.3,purchase
995,398,2024-02-14 01:59:21,475.89,refund
996,197,2022-09-21 08:03:25,388.77,
997,76,2023-09-11 22:39:19,306.32,refund
998,559,2023-06-28 07:22:50,16.21,purchase
999,175,2024-09-03 10:05:40,435.95,refund
1000,971,2022-10-23 08:17:38,175.73,purchase
1001,930,2023-07-09 18:38:59,389.1,withdrawal
1002,441,2022-03-08 12:55:37,41.82,refund
1003,70,2022-08-10 17:56:48,268.67,purchase
1004,964,2023-04-18 20:29:35,18.15,purchase
1005,532,,251.92,
1006,104,2022-02-17 05:59:41,483.4,refund
1007,754,2023-01-04 11:54:45,189.55,deposit
1008,,2024-03-18 23:24:59,424.92,refund
1009,656,2025-02-09 20:53:59,,withdrawal
1010,117,2022-07-26 18:54:58,9.63,deposit
1011,138,2022-06-09 00:14:10,55.29,deposit
336,659,2025-06-30 08:20:16,190.04,purchase
1013,,2023-05-03 08:53:13,265.38,withdrawal
1014,995,2024-03-10 21:34:41,51.3,deposit
1015,426,2025-03-02 04:19:12,213.99,withdrawal
1016,21,2022-04-24 00:21:18,232.18,withdrawal
1017,179,2022-09-12 04:54:00,350.97,withdrawal
1018,324,2024-05-24 23:46:03,123.21,refund
1019,868,2023-12-01 15:35:00,138.98,withdrawal
1020,154,2022-03-22 20:27:15,11.77,deposit
1021,339,2023-12-27 04:06:51,266.1,withdrawal
1022,445,2024-03-05 11:01:27,375.63,withdrawal
1023,781,2024-03-28 05:59:12,421.74,deposit
1024,188,2025-04-04 23:44:47,354.7,withdrawal
741,,2023-05-22 01:38:36,270.43,purchase
1026,328,2023-07-27 01:18:18,298.01,withdrawal
1027,910,2024-11-10 19:15:20,438.41,deposit
1028,253,2023-04-28 09:50:15,338.86,refund
1029,346,2023-09-28 06:37:51,185.19,purchase
1030,967,2023-09-06 02:42:48,171.23,purchase
1031,297,2023-08-15 02:23:10,306.74,deposit
1032,492,2025-07-27 13:23:36,412.64,deposit
1033,199,2023-07-08 19:42:39,83.43,withdrawal
1034,420,2024-03-26 04:00:54,418.24,deposit
1035,766,2025-04-08 04:05:34,241.76,deposit
1036,512,2024-03-08 03:34:11,361.48,purchase
1037,960,2024-03-08 06:28:15,221.06,refund
1038,544,2024-02-22 23:31:15,69.59,withdrawal
1039,939,2024-08-14 09:37:27,292.73,refund
1040,568,2025-07-02 23:37:04,168.98,refund
1041,386,2022-08-03 08:21:54,297.04,purchase
1042,455,2023-08-01 19:31:14,383.15,refund
1043,380,2023-05-12 14:46:27,238.22,deposit
1044,171,2023-06-09 03:46:27,377.18,
1045,785,2023-06-15 22:52:27,445.17,withdrawal
1046,,2022-04-01 08:02:42,355.64,purchase
1047,179,2024-06-01 11:52:54,10.7,deposit
1048,498,2023-12-09 06:28:26,29.71,purchase
1049,560,,487.39,refund
1050,976,2024-02-17 17:37:26,291.66,refund
1051,768,2022-12-31 05:06:48,89.32,refund
1052,462,2024-10-15 11:57:41,182.7,deposit
1053,362,2025-08-31 20:38:25,486.65,refund
1054,205,,452.88,deposit
1055,939,2023-07-30 11:03:50,419.09,deposit
1056,686,2024-11-09 19:02:01,496.9,purchase
1057,810,2023-10-22 10:18:23,161.09,deposit
1058,379,2022-01-15 03:55:04,182.26,deposit
1059,381,2025-07-19 11:23:06,292.68,refund
1060,540,2025-06-15 13:14:11,416.32,purchase
1061,871,2023-12-09 03:42:05,38.42,deposit
1062,999,2025-05-14 18:39:21,389.62,withdrawal
1063,442,2022-06-04 11:39:00,459.81,withdrawal
1064,37,2023-06-14 19:35:58,164.56,purchase
1065,477,2024-12-01 11:26:16,255.39,purchase
1066,991,2024-01-10 14:00:07,312.35,deposit
1067,412,2022-02-13 07:40:23,115.45,purchase
1068,297,2023-09-01 20:58:38,331.99,purchase
1069,88,2023-02-02 01:28:03,89.58,withdrawal
1070,384,2025-05-10 13:54:43,205.82,deposit
1071,533,2024-09-30 02:36:44,294.31,refund
1072,818,2022-05-17 12:41:48,31.11,refund
1073,545,2025-04-23 17:43:07,182.98,deposit
1074,70,2024-09-14 01:25:16,154.57,refund
1075,191,2022-12-26 12:30:17,72.51,refund
1076,204,2022-05-19 16:57:11,226.81,refund
1077,444,2024-02-20 22:37:06,263.12,purchase
1078,332,2023-04-02 16:42:07,111.27,deposit
1079,508,2022-08-10 16:02:43,279.84,deposit
1080,577,2022-08-06 10:03:35,,refund
1081,94,2022-11-06 06:41:34,289.11,deposit
1082,318,2022-08-11 09:31:06,454.74,withdrawal
1083,680,2022-03-14 12:38:23,184.87,deposit
